"SpeciesAbv","Yrr","Quarter","FlagAbv","SumOfNumber","SumOfWeight","Lon","Lat"
"BET",1959,4.00,"JPN",1890.00,,-127.50,7.50
"BET",1959,4.00,"JPN",805.00,,-122.50,-7.50
"BET",1959,4.00,"JPN",404.00,,-117.50,-7.50
"BET",1959,4.00,"JPN",70.00,,-112.50,-12.50
"BET",1959,4.00,"JPN",2217.00,,-112.50,-7.50
"BET",1959,4.00,"JPN",101.00,,-112.50,-2.50
"BET",1959,4.00,"JPN",2425.00,,-107.50,-12.50
"BET",1959,4.00,"JPN",5332.00,,-107.50,-7.50
"BET",1960,1.00,"JPN",6.00,,-147.50,-12.50
"BET",1960,1.00,"JPN",674.00,,-147.50,-7.50
"BET",1960,1.00,"JPN",105.00,,-147.50,7.50
"BET",1960,1.00,"JPN",107.00,,-147.50,22.50
"BET",1960,1.00,"JPN",2793.00,,-147.50,27.50
"BET",1960,1.00,"JPN",4399.00,,-147.50,32.50
"BET",1960,1.00,"JPN",4.00,,-142.50,-22.50
"BET",1960,1.00,"JPN",14.00,,-142.50,-17.50
"BET",1960,1.00,"JPN",24.00,,-142.50,-12.50
"BET",1960,1.00,"JPN",444.00,,-142.50,-7.50
"BET",1960,1.00,"JPN",512.00,,-142.50,-2.50
"BET",1960,1.00,"JPN",80.00,,-142.50,2.50
"BET",1960,1.00,"JPN",34.00,,-142.50,7.50
"BET",1960,1.00,"JPN",140.00,,-142.50,27.50
"BET",1960,1.00,"JPN",1480.00,,-142.50,32.50
"BET",1960,1.00,"JPN",4.00,,-137.50,-22.50
"BET",1960,1.00,"JPN",19.00,,-137.50,-17.50
"BET",1960,1.00,"JPN",694.00,,-137.50,-12.50
"BET",1960,1.00,"JPN",80.00,,-137.50,-7.50
"BET",1960,1.00,"JPN",418.00,,-137.50,-2.50
"BET",1960,1.00,"JPN",11.00,,-132.50,-17.50
"BET",1960,1.00,"JPN",216.00,,-132.50,-12.50
"BET",1960,1.00,"JPN",44.00,,-132.50,-7.50
"BET",1960,1.00,"JPN",240.00,,-127.50,-17.50
"BET",1960,1.00,"JPN",467.00,,-127.50,-12.50
"BET",1960,1.00,"JPN",1087.00,,-127.50,-7.50
"BET",1960,1.00,"JPN",116.00,,-127.50,-2.50
"BET",1960,1.00,"JPN",20.00,,-122.50,-17.50
"BET",1960,1.00,"JPN",187.00,,-122.50,-12.50
"BET",1960,1.00,"JPN",2858.00,,-122.50,-7.50
"BET",1960,1.00,"JPN",2684.00,,-117.50,-7.50
"BET",1960,1.00,"JPN",2836.00,,-112.50,-12.50
"BET",1960,1.00,"JPN",1125.00,,-112.50,-7.50
"BET",1960,1.00,"JPN",1616.00,,-107.50,-12.50
"BET",1960,1.00,"JPN",3238.00,,-107.50,-7.50
"BET",1960,1.00,"JPN",4281.00,,-102.50,-7.50
"BET",1960,2.00,"JPN",398.00,,-147.50,-7.50
"BET",1960,2.00,"JPN",1694.00,,-147.50,-2.50
"BET",1960,2.00,"JPN",162.00,,-147.50,2.50
"BET",1960,2.00,"JPN",272.00,,-147.50,7.50
"BET",1960,2.00,"JPN",431.00,,-147.50,22.50
"BET",1960,2.00,"JPN",5176.00,,-147.50,27.50
"BET",1960,2.00,"JPN",316.00,,-147.50,32.50
"BET",1960,2.00,"JPN",876.00,,-142.50,-7.50
"BET",1960,2.00,"JPN",3463.00,,-142.50,-2.50
"BET",1960,2.00,"JPN",10886.00,,-142.50,2.50
"BET",1960,2.00,"JPN",1803.00,,-142.50,7.50
"BET",1960,2.00,"JPN",58.00,,-137.50,-7.50
"BET",1960,2.00,"JPN",2395.00,,-137.50,-2.50
"BET",1960,2.00,"JPN",6487.00,,-137.50,2.50
"BET",1960,2.00,"JPN",2869.00,,-137.50,7.50
"BET",1960,2.00,"JPN",215.00,,-132.50,-7.50
"BET",1960,2.00,"JPN",4478.00,,-132.50,-2.50
"BET",1960,2.00,"JPN",2770.00,,-132.50,2.50
"BET",1960,2.00,"JPN",2248.00,,-132.50,7.50
"BET",1960,2.00,"JPN",404.00,,-127.50,-12.50
"BET",1960,2.00,"JPN",2697.00,,-127.50,-7.50
"BET",1960,2.00,"JPN",2883.00,,-127.50,-2.50
"BET",1960,2.00,"JPN",1521.00,,-127.50,2.50
"BET",1960,2.00,"JPN",4204.00,,-127.50,7.50
"BET",1960,2.00,"JPN",4241.00,,-122.50,-7.50
"BET",1960,2.00,"JPN",275.00,,-122.50,-2.50
"BET",1960,2.00,"JPN",897.00,,-122.50,2.50
"BET",1960,2.00,"JPN",3732.00,,-122.50,7.50
"BET",1960,2.00,"JPN",3209.00,,-117.50,-7.50
"BET",1960,2.00,"JPN",74.00,,-117.50,-2.50
"BET",1960,2.00,"JPN",121.00,,-117.50,2.50
"BET",1960,2.00,"JPN",136.00,,-117.50,7.50
"BET",1960,2.00,"JPN",693.00,,-112.50,-7.50
"BET",1960,2.00,"JPN",1577.00,,-107.50,-7.50
"BET",1960,2.00,"JPN",2033.00,,-102.50,-7.50
"BET",1960,3.00,"JPN",36.00,,-147.50,-27.50
"BET",1960,3.00,"JPN",523.00,,-147.50,2.50
"BET",1960,3.00,"JPN",9598.00,,-147.50,7.50
"BET",1960,3.00,"JPN",2408.00,,-147.50,27.50
"BET",1960,3.00,"JPN",2669.00,,-147.50,32.50
"BET",1960,3.00,"JPN",21.00,,-147.50,37.50
"BET",1960,3.00,"JPN",4.00,,-142.50,-27.50
"BET",1960,3.00,"JPN",129.00,,-142.50,-12.50
"BET",1960,3.00,"JPN",234.00,,-142.50,-7.50
"BET",1960,3.00,"JPN",1155.00,,-142.50,2.50
"BET",1960,3.00,"JPN",7795.00,,-142.50,7.50
"BET",1960,3.00,"JPN",109.00,,-142.50,22.50
"BET",1960,3.00,"JPN",3225.00,,-142.50,27.50
"BET",1960,3.00,"JPN",3256.00,,-142.50,32.50
"BET",1960,3.00,"JPN",9.00,,-137.50,-22.50
"BET",1960,3.00,"JPN",167.00,,-137.50,-7.50
"BET",1960,3.00,"JPN",2073.00,,-137.50,2.50
"BET",1960,3.00,"JPN",23553.00,,-137.50,7.50
"BET",1960,3.00,"JPN",328.00,,-137.50,32.50
"BET",1960,3.00,"JPN",43.00,,-132.50,-22.50
"BET",1960,3.00,"JPN",206.00,,-132.50,-7.50
"BET",1960,3.00,"JPN",587.00,,-132.50,2.50
"BET",1960,3.00,"JPN",17885.00,,-132.50,7.50
"BET",1960,3.00,"JPN",326.00,,-127.50,-7.50
"BET",1960,3.00,"JPN",81.00,,-127.50,-2.50
"BET",1960,3.00,"JPN",12343.00,,-127.50,7.50
"BET",1960,3.00,"JPN",3025.00,,-122.50,7.50
"BET",1960,3.00,"JPN",1267.00,,-117.50,-7.50
"BET",1960,3.00,"JPN",1124.00,,-117.50,7.50
"BET",1960,3.00,"JPN",1008.00,,-112.50,-7.50
"BET",1960,3.00,"JPN",793.00,,-112.50,2.50
"BET",1960,3.00,"JPN",378.00,,-112.50,7.50
"BET",1960,3.00,"JPN",2842.00,,-107.50,-7.50
"BET",1960,3.00,"JPN",80.00,,-107.50,2.50
"BET",1960,3.00,"JPN",6578.00,,-102.50,-7.50
"BET",1960,4.00,"JPN",7.00,,-147.50,-17.50
"BET",1960,4.00,"JPN",253.00,,-147.50,-12.50
"BET",1960,4.00,"JPN",8226.00,,-147.50,7.50
"BET",1960,4.00,"JPN",112.00,,-147.50,17.50
"BET",1960,4.00,"JPN",101.00,,-147.50,22.50
"BET",1960,4.00,"JPN",21104.00,,-147.50,32.50
"BET",1960,4.00,"JPN",20.00,,-142.50,-22.50
"BET",1960,4.00,"JPN",11.00,,-142.50,-17.50
"BET",1960,4.00,"JPN",319.00,,-142.50,-12.50
"BET",1960,4.00,"JPN",487.00,,-142.50,-7.50
"BET",1960,4.00,"JPN",239.00,,-142.50,-2.50
"BET",1960,4.00,"JPN",1432.00,,-142.50,7.50
"BET",1960,4.00,"JPN",18473.00,,-142.50,32.50
"BET",1960,4.00,"JPN",33.00,,-137.50,-22.50
"BET",1960,4.00,"JPN",14.00,,-137.50,-12.50
"BET",1960,4.00,"JPN",826.00,,-137.50,-7.50
"BET",1960,4.00,"JPN",150.00,,-137.50,-2.50
"BET",1960,4.00,"JPN",165.00,,-137.50,2.50
"BET",1960,4.00,"JPN",5452.00,,-137.50,7.50
"BET",1960,4.00,"JPN",180.00,,-137.50,32.50
"BET",1960,4.00,"JPN",9.00,,-132.50,-22.50
"BET",1960,4.00,"JPN",12.00,,-132.50,-12.50
"BET",1960,4.00,"JPN",2335.00,,-132.50,-7.50
"BET",1960,4.00,"JPN",141.00,,-132.50,-2.50
"BET",1960,4.00,"JPN",445.00,,-132.50,2.50
"BET",1960,4.00,"JPN",6160.00,,-132.50,7.50
"BET",1960,4.00,"JPN",40.00,,-127.50,-17.50
"BET",1960,4.00,"JPN",3740.00,,-127.50,-7.50
"BET",1960,4.00,"JPN",11.00,,-127.50,2.50
"BET",1960,4.00,"JPN",8842.00,,-127.50,7.50
"BET",1960,4.00,"JPN",4471.00,,-122.50,-7.50
"BET",1960,4.00,"JPN",3318.00,,-122.50,7.50
"BET",1960,4.00,"JPN",8028.00,,-117.50,-7.50
"BET",1960,4.00,"JPN",181.00,,-117.50,-2.50
"BET",1960,4.00,"JPN",773.00,,-112.50,-12.50
"BET",1960,4.00,"JPN",5769.00,,-112.50,-7.50
"BET",1960,4.00,"JPN",1964.00,,-107.50,-12.50
"BET",1960,4.00,"JPN",1296.00,,-107.50,-7.50
"BET",1960,4.00,"JPN",6299.00,,-102.50,-12.50
"BET",1960,4.00,"JPN",976.00,,-102.50,-7.50
"BET",1960,4.00,"JPN",201.00,,-97.50,-12.50
"BET",1960,4.00,"JPN",1700.00,,-87.50,2.50
"BET",1961,1.00,"JPN",667.00,,-147.50,-7.50
"BET",1961,1.00,"JPN",1706.00,,-147.50,-2.50
"BET",1961,1.00,"JPN",745.00,,-147.50,2.50
"BET",1961,1.00,"JPN",938.00,,-147.50,7.50
"BET",1961,1.00,"JPN",95.00,,-147.50,27.50
"BET",1961,1.00,"JPN",2306.00,,-147.50,32.50
"BET",1961,1.00,"JPN",66.00,,-142.50,-7.50
"BET",1961,1.00,"JPN",15051.00,,-142.50,-2.50
"BET",1961,1.00,"JPN",2210.00,,-142.50,2.50
"BET",1961,1.00,"JPN",4.00,,-137.50,-17.50
"BET",1961,1.00,"JPN",66.00,,-137.50,-12.50
"BET",1961,1.00,"JPN",153.00,,-137.50,-7.50
"BET",1961,1.00,"JPN",28569.00,,-137.50,-2.50
"BET",1961,1.00,"JPN",3710.00,,-137.50,2.50
"BET",1961,1.00,"JPN",108.00,,-137.50,7.50
"BET",1961,1.00,"JPN",14.00,,-132.50,-17.50
"BET",1961,1.00,"JPN",3258.00,,-132.50,-7.50
"BET",1961,1.00,"JPN",22916.00,,-132.50,-2.50
"BET",1961,1.00,"JPN",142.00,,-132.50,2.50
"BET",1961,1.00,"JPN",196.00,,-127.50,-17.50
"BET",1961,1.00,"JPN",12097.00,,-127.50,-7.50
"BET",1961,1.00,"JPN",23437.00,,-127.50,-2.50
"BET",1961,1.00,"JPN",1840.00,,-127.50,7.50
"BET",1961,1.00,"JPN",8845.00,,-122.50,-7.50
"BET",1961,1.00,"JPN",20525.00,,-122.50,-2.50
"BET",1961,1.00,"JPN",1969.00,,-122.50,2.50
"BET",1961,1.00,"JPN",5598.00,,-122.50,7.50
"BET",1961,1.00,"JPN",8912.00,,-117.50,-7.50
"BET",1961,1.00,"JPN",7585.00,,-117.50,-2.50
"BET",1961,1.00,"JPN",113.00,,-117.50,7.50
"BET",1961,1.00,"JPN",8351.00,,-112.50,-7.50
"BET",1961,1.00,"JPN",1678.00,,-112.50,-2.50
"BET",1961,1.00,"JPN",623.00,,-107.50,-12.50
"BET",1961,1.00,"JPN",7057.00,,-107.50,-7.50
"BET",1961,1.00,"JPN",8355.00,,-102.50,-7.50
"BET",1961,1.00,"JPN",513.00,,-102.50,7.50
"BET",1961,1.00,"JPN",173.00,,-97.50,-7.50
"BET",1961,1.00,"JPN",997.00,,-92.50,2.50
"BET",1961,1.00,"JPN",437.00,,-87.50,-2.50
"BET",1961,1.00,"JPN",5101.00,,-87.50,2.50
"BET",1961,1.00,"JPN",2459.00,,-82.50,-2.50
"BET",1961,1.00,"JPN",1215.00,,-82.50,2.50
"BET",1961,2.00,"JPN",3171.00,,-147.50,-2.50
"BET",1961,2.00,"JPN",18265.00,,-147.50,2.50
"BET",1961,2.00,"JPN",7743.00,,-147.50,7.50
"BET",1961,2.00,"JPN",827.00,,-147.50,27.50
"BET",1961,2.00,"JPN",2.00,,-142.50,-17.50
"BET",1961,2.00,"JPN",11736.00,,-142.50,-2.50
"BET",1961,2.00,"JPN",23871.00,,-142.50,2.50
"BET",1961,2.00,"JPN",11222.00,,-142.50,7.50
"BET",1961,2.00,"JPN",33.00,,-137.50,-12.50
"BET",1961,2.00,"JPN",225.00,,-137.50,-7.50
"BET",1961,2.00,"JPN",11455.00,,-137.50,-2.50
"BET",1961,2.00,"JPN",44712.00,,-137.50,2.50
"BET",1961,2.00,"JPN",24263.00,,-137.50,7.50
"BET",1961,2.00,"JPN",2158.00,,-132.50,-7.50
"BET",1961,2.00,"JPN",7660.00,,-132.50,-2.50
"BET",1961,2.00,"JPN",14611.00,,-132.50,2.50
"BET",1961,2.00,"JPN",28062.00,,-132.50,7.50
"BET",1961,2.00,"JPN",1172.00,,-127.50,-7.50
"BET",1961,2.00,"JPN",3951.00,,-127.50,-2.50
"BET",1961,2.00,"JPN",14031.00,,-127.50,2.50
"BET",1961,2.00,"JPN",18041.00,,-127.50,7.50
"BET",1961,2.00,"JPN",117.00,,-127.50,27.50
"BET",1961,2.00,"JPN",5056.00,,-122.50,-7.50
"BET",1961,2.00,"JPN",2014.00,,-122.50,-2.50
"BET",1961,2.00,"JPN",15542.00,,-122.50,2.50
"BET",1961,2.00,"JPN",19143.00,,-122.50,7.50
"BET",1961,2.00,"JPN",3791.00,,-117.50,-7.50
"BET",1961,2.00,"JPN",207.00,,-117.50,-2.50
"BET",1961,2.00,"JPN",2145.00,,-117.50,2.50
"BET",1961,2.00,"JPN",4039.00,,-117.50,7.50
"BET",1961,2.00,"JPN",6550.00,,-112.50,-7.50
"BET",1961,2.00,"JPN",81.00,,-112.50,-2.50
"BET",1961,2.00,"JPN",484.00,,-112.50,2.50
"BET",1961,2.00,"JPN",1592.00,,-112.50,7.50
"BET",1961,2.00,"JPN",5375.00,,-107.50,-7.50
"BET",1961,2.00,"JPN",1836.00,,-107.50,7.50
"BET",1961,2.00,"JPN",425.00,,-102.50,-12.50
"BET",1961,2.00,"JPN",488.00,,-102.50,-7.50
"BET",1961,2.00,"JPN",1503.00,,-102.50,7.50
"BET",1961,2.00,"JPN",158.00,,-102.50,12.50
"BET",1961,2.00,"JPN",1334.00,,-97.50,-12.50
"BET",1961,2.00,"JPN",95.00,,-97.50,2.50
"BET",1961,2.00,"JPN",2419.00,,-97.50,12.50
"BET",1961,2.00,"JPN",16.00,,-92.50,-7.50
"BET",1961,2.00,"JPN",443.00,,-87.50,2.50
"BET",1961,3.00,"JPN",107.00,,-147.50,-12.50
"BET",1961,3.00,"JPN",9279.00,,-147.50,2.50
"BET",1961,3.00,"JPN",27476.00,,-147.50,7.50
"BET",1961,3.00,"JPN",10665.00,,-147.50,27.50
"BET",1961,3.00,"JPN",592.00,,-147.50,32.50
"BET",1961,3.00,"JPN",63.00,,-142.50,-7.50
"BET",1961,3.00,"JPN",110.00,,-142.50,-2.50
"BET",1961,3.00,"JPN",3569.00,,-142.50,2.50
"BET",1961,3.00,"JPN",25319.00,,-142.50,7.50
"BET",1961,3.00,"JPN",5903.00,,-142.50,27.50
"BET",1961,3.00,"JPN",242.00,,-142.50,32.50
"BET",1961,3.00,"JPN",5.00,,-142.50,37.50
"BET",1961,3.00,"JPN",43.00,,-137.50,-7.50
"BET",1961,3.00,"JPN",880.00,,-137.50,-2.50
"BET",1961,3.00,"JPN",956.00,,-137.50,2.50
"BET",1961,3.00,"JPN",16326.00,,-137.50,7.50
"BET",1961,3.00,"JPN",2975.00,,-132.50,-7.50
"BET",1961,3.00,"JPN",918.00,,-132.50,-2.50
"BET",1961,3.00,"JPN",1737.00,,-132.50,2.50
"BET",1961,3.00,"JPN",15366.00,,-132.50,7.50
"BET",1961,3.00,"JPN",1265.00,,-127.50,-7.50
"BET",1961,3.00,"JPN",1198.00,,-127.50,-2.50
"BET",1961,3.00,"JPN",610.00,,-127.50,2.50
"BET",1961,3.00,"JPN",16092.00,,-127.50,7.50
"BET",1961,3.00,"JPN",3020.00,,-122.50,-7.50
"BET",1961,3.00,"JPN",543.00,,-122.50,-2.50
"BET",1961,3.00,"JPN",182.00,,-122.50,2.50
"BET",1961,3.00,"JPN",5207.00,,-122.50,7.50
"BET",1961,3.00,"JPN",6939.00,,-117.50,-7.50
"BET",1961,3.00,"JPN",1134.00,,-117.50,-2.50
"BET",1961,3.00,"JPN",1982.00,,-117.50,2.50
"BET",1961,3.00,"JPN",1753.00,,-117.50,7.50
"BET",1961,3.00,"JPN",862.00,,-112.50,-7.50
"BET",1961,3.00,"JPN",20.00,,-112.50,-2.50
"BET",1961,3.00,"JPN",1717.00,,-112.50,2.50
"BET",1961,3.00,"JPN",1343.00,,-112.50,7.50
"BET",1961,3.00,"JPN",1488.00,,-107.50,-7.50
"BET",1961,3.00,"JPN",189.00,,-107.50,-2.50
"BET",1961,3.00,"JPN",20718.00,,-107.50,2.50
"BET",1961,3.00,"JPN",97.00,,-107.50,7.50
"BET",1961,3.00,"JPN",2369.00,,-102.50,-7.50
"BET",1961,3.00,"JPN",994.00,,-102.50,-2.50
"BET",1961,3.00,"JPN",20927.00,,-102.50,2.50
"BET",1961,3.00,"JPN",428.00,,-102.50,7.50
"BET",1961,3.00,"JPN",1838.00,,-97.50,-12.50
"BET",1961,3.00,"JPN",11048.00,,-97.50,-7.50
"BET",1961,3.00,"JPN",79.00,,-97.50,-2.50
"BET",1961,3.00,"JPN",6052.00,,-97.50,2.50
"BET",1961,3.00,"JPN",461.00,,-92.50,-7.50
"BET",1961,3.00,"JPN",11.00,,-92.50,-2.50
"BET",1961,3.00,"JPN",108.00,,-92.50,2.50
"BET",1961,3.00,"JPN",223.00,,-87.50,-2.50
"BET",1961,3.00,"JPN",554.00,,-87.50,2.50
"BET",1961,4.00,"JPN",321.00,,-147.50,-12.50
"BET",1961,4.00,"JPN",171.00,,-147.50,-2.50
"BET",1961,4.00,"JPN",503.00,,-147.50,2.50
"BET",1961,4.00,"JPN",4800.00,,-147.50,7.50
"BET",1961,4.00,"JPN",6507.00,,-147.50,32.50
"BET",1961,4.00,"JPN",973.00,,-142.50,-12.50
"BET",1961,4.00,"JPN",999.00,,-142.50,-7.50
"BET",1961,4.00,"JPN",583.00,,-142.50,-2.50
"BET",1961,4.00,"JPN",919.00,,-142.50,2.50
"BET",1961,4.00,"JPN",4068.00,,-142.50,7.50
"BET",1961,4.00,"JPN",5522.00,,-142.50,32.50
"BET",1961,4.00,"JPN",645.00,,-137.50,-12.50
"BET",1961,4.00,"JPN",950.00,,-137.50,-7.50
"BET",1961,4.00,"JPN",1402.00,,-137.50,-2.50
"BET",1961,4.00,"JPN",302.00,,-137.50,2.50
"BET",1961,4.00,"JPN",1735.00,,-137.50,7.50
"BET",1961,4.00,"JPN",1470.00,,-132.50,-12.50
"BET",1961,4.00,"JPN",4724.00,,-132.50,-7.50
"BET",1961,4.00,"JPN",3582.00,,-132.50,-2.50
"BET",1961,4.00,"JPN",164.00,,-132.50,2.50
"BET",1961,4.00,"JPN",709.00,,-132.50,7.50
"BET",1961,4.00,"JPN",9.00,,-127.50,-22.50
"BET",1961,4.00,"JPN",29.00,,-127.50,-17.50
"BET",1961,4.00,"JPN",4775.00,,-127.50,-7.50
"BET",1961,4.00,"JPN",10215.00,,-127.50,-2.50
"BET",1961,4.00,"JPN",329.00,,-127.50,2.50
"BET",1961,4.00,"JPN",225.00,,-127.50,7.50
"BET",1961,4.00,"JPN",34.00,,-122.50,-17.50
"BET",1961,4.00,"JPN",3839.00,,-122.50,-7.50
"BET",1961,4.00,"JPN",5175.00,,-122.50,-2.50
"BET",1961,4.00,"JPN",320.00,,-122.50,2.50
"BET",1961,4.00,"JPN",6903.00,,-117.50,-7.50
"BET",1961,4.00,"JPN",20120.00,,-117.50,-2.50
"BET",1961,4.00,"JPN",2217.00,,-117.50,2.50
"BET",1961,4.00,"JPN",182.00,,-112.50,-12.50
"BET",1961,4.00,"JPN",5054.00,,-112.50,-7.50
"BET",1961,4.00,"JPN",140.00,,-112.50,-2.50
"BET",1961,4.00,"JPN",2581.00,,-112.50,2.50
"BET",1961,4.00,"JPN",245.00,,-107.50,-12.50
"BET",1961,4.00,"JPN",7014.00,,-107.50,-7.50
"BET",1961,4.00,"JPN",11.00,,-107.50,-2.50
"BET",1961,4.00,"JPN",4431.00,,-107.50,2.50
"BET",1961,4.00,"JPN",5204.00,,-102.50,-12.50
"BET",1961,4.00,"JPN",15386.00,,-102.50,-7.50
"BET",1961,4.00,"JPN",2171.00,,-102.50,2.50
"BET",1961,4.00,"JPN",491.00,,-102.50,7.50
"BET",1961,4.00,"JPN",12328.00,,-97.50,-12.50
"BET",1961,4.00,"JPN",9684.00,,-97.50,-7.50
"BET",1961,4.00,"JPN",8121.00,,-97.50,2.50
"BET",1961,4.00,"JPN",2367.00,,-92.50,-12.50
"BET",1961,4.00,"JPN",13985.00,,-92.50,2.50
"BET",1961,4.00,"JPN",90.00,,-92.50,7.50
"BET",1961,4.00,"JPN",104.00,,-87.50,-12.50
"BET",1961,4.00,"JPN",21416.00,,-87.50,2.50
"BET",1961,4.00,"JPN",16.00,,-82.50,2.50
"BET",1961,4.00,"JPN",4.00,,-77.50,-12.50
"BET",1962,1.00,"JPN",12.00,,-147.50,-17.50
"BET",1962,1.00,"JPN",29.00,,-147.50,-12.50
"BET",1962,1.00,"JPN",376.00,,-147.50,-7.50
"BET",1962,1.00,"JPN",2802.00,,-147.50,-2.50
"BET",1962,1.00,"JPN",1050.00,,-147.50,2.50
"BET",1962,1.00,"JPN",687.00,,-147.50,7.50
"BET",1962,1.00,"JPN",95.00,,-147.50,12.50
"BET",1962,1.00,"JPN",395.00,,-142.50,-12.50
"BET",1962,1.00,"JPN",651.00,,-142.50,-7.50
"BET",1962,1.00,"JPN",21231.00,,-142.50,-2.50
"BET",1962,1.00,"JPN",1624.00,,-142.50,2.50
"BET",1962,1.00,"JPN",805.00,,-142.50,7.50
"BET",1962,1.00,"JPN",64.00,,-142.50,12.50
"BET",1962,1.00,"JPN",3249.00,,-142.50,32.50
"BET",1962,1.00,"JPN",1821.00,,-137.50,-12.50
"BET",1962,1.00,"JPN",13004.00,,-137.50,-7.50
"BET",1962,1.00,"JPN",19348.00,,-137.50,-2.50
"BET",1962,1.00,"JPN",10820.00,,-137.50,2.50
"BET",1962,1.00,"JPN",2326.00,,-137.50,7.50
"BET",1962,1.00,"JPN",70.00,,-132.50,-22.50
"BET",1962,1.00,"JPN",160.00,,-132.50,-17.50
"BET",1962,1.00,"JPN",3616.00,,-132.50,-12.50
"BET",1962,1.00,"JPN",30924.00,,-132.50,-7.50
"BET",1962,1.00,"JPN",11477.00,,-132.50,-2.50
"BET",1962,1.00,"JPN",4818.00,,-132.50,2.50
"BET",1962,1.00,"JPN",663.00,,-132.50,7.50
"BET",1962,1.00,"JPN",4.00,,-132.50,27.50
"BET",1962,1.00,"JPN",81.00,,-127.50,-22.50
"BET",1962,1.00,"JPN",91.00,,-127.50,-17.50
"BET",1962,1.00,"JPN",4938.00,,-127.50,-12.50
"BET",1962,1.00,"JPN",19078.00,,-127.50,-7.50
"BET",1962,1.00,"JPN",5962.00,,-127.50,-2.50
"BET",1962,1.00,"JPN",1257.00,,-127.50,2.50
"BET",1962,1.00,"JPN",580.00,,-127.50,7.50
"BET",1962,1.00,"JPN",3004.00,,-122.50,-12.50
"BET",1962,1.00,"JPN",13659.00,,-122.50,-7.50
"BET",1962,1.00,"JPN",10877.00,,-122.50,-2.50
"BET",1962,1.00,"JPN",5287.00,,-122.50,2.50
"BET",1962,1.00,"JPN",833.00,,-122.50,7.50
"BET",1962,1.00,"JPN",1059.00,,-117.50,-12.50
"BET",1962,1.00,"JPN",13217.00,,-117.50,-7.50
"BET",1962,1.00,"JPN",6633.00,,-117.50,-2.50
"BET",1962,1.00,"JPN",3043.00,,-117.50,2.50
"BET",1962,1.00,"JPN",741.00,,-117.50,7.50
"BET",1962,1.00,"JPN",630.00,,-112.50,-12.50
"BET",1962,1.00,"JPN",9466.00,,-112.50,-7.50
"BET",1962,1.00,"JPN",2915.00,,-112.50,-2.50
"BET",1962,1.00,"JPN",391.00,,-112.50,2.50
"BET",1962,1.00,"JPN",259.00,,-112.50,7.50
"BET",1962,1.00,"JPN",1368.00,,-107.50,-12.50
"BET",1962,1.00,"JPN",10027.00,,-107.50,-7.50
"BET",1962,1.00,"JPN",209.00,,-107.50,7.50
"BET",1962,1.00,"JPN",136.00,,-107.50,12.50
"BET",1962,1.00,"JPN",3489.00,,-102.50,-12.50
"BET",1962,1.00,"JPN",2557.00,,-102.50,-7.50
"BET",1962,1.00,"JPN",63.00,,-102.50,-2.50
"BET",1962,1.00,"JPN",628.00,,-102.50,12.50
"BET",1962,1.00,"JPN",221.00,,-97.50,-17.50
"BET",1962,1.00,"JPN",6158.00,,-97.50,-12.50
"BET",1962,1.00,"JPN",57.00,,-97.50,-7.50
"BET",1962,1.00,"JPN",12.00,,-97.50,2.50
"BET",1962,1.00,"JPN",555.00,,-97.50,12.50
"BET",1962,1.00,"JPN",1187.00,,-92.50,-12.50
"BET",1962,1.00,"JPN",511.00,,-92.50,-2.50
"BET",1962,1.00,"JPN",793.00,,-87.50,-2.50
"BET",1962,2.00,"JPN",21.00,,-147.50,-12.50
"BET",1962,2.00,"JPN",629.00,,-147.50,-7.50
"BET",1962,2.00,"JPN",7156.00,,-147.50,-2.50
"BET",1962,2.00,"JPN",7851.00,,-147.50,2.50
"BET",1962,2.00,"JPN",10943.00,,-147.50,7.50
"BET",1962,2.00,"JPN",335.00,,-147.50,12.50
"BET",1962,2.00,"JPN",2335.00,,-147.50,22.50
"BET",1962,2.00,"JPN",8387.00,,-147.50,27.50
"BET",1962,2.00,"JPN",39.00,,-142.50,-12.50
"BET",1962,2.00,"JPN",982.00,,-142.50,-7.50
"BET",1962,2.00,"JPN",5312.00,,-142.50,-2.50
"BET",1962,2.00,"JPN",7250.00,,-142.50,2.50
"BET",1962,2.00,"JPN",7229.00,,-142.50,7.50
"BET",1962,2.00,"JPN",129.00,,-142.50,22.50
"BET",1962,2.00,"JPN",67.00,,-142.50,27.50
"BET",1962,2.00,"JPN",1.00,,-137.50,-22.50
"BET",1962,2.00,"JPN",4.00,,-137.50,-17.50
"BET",1962,2.00,"JPN",195.00,,-137.50,-12.50
"BET",1962,2.00,"JPN",346.00,,-137.50,-7.50
"BET",1962,2.00,"JPN",2010.00,,-137.50,-2.50
"BET",1962,2.00,"JPN",5193.00,,-137.50,2.50
"BET",1962,2.00,"JPN",8522.00,,-137.50,7.50
"BET",1962,2.00,"JPN",130.00,,-132.50,-27.50
"BET",1962,2.00,"JPN",60.00,,-132.50,-17.50
"BET",1962,2.00,"JPN",2082.00,,-132.50,-12.50
"BET",1962,2.00,"JPN",2676.00,,-132.50,-7.50
"BET",1962,2.00,"JPN",159.00,,-132.50,-2.50
"BET",1962,2.00,"JPN",4271.00,,-132.50,2.50
"BET",1962,2.00,"JPN",9944.00,,-132.50,7.50
"BET",1962,2.00,"JPN",3500.00,,-127.50,-12.50
"BET",1962,2.00,"JPN",2381.00,,-127.50,-7.50
